time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2021-05-06T17:00:00Z,1.20499,1.20653,1.20482,1.20653,1.20499,1.20653,1.20482,1.20653,78.15368136692592,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-06T21:00:00Z,1.20653,1.20698,1.20596,1.20636,1.20653,1.20698,1.20596,1.20636,75.7327208098944,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07T01:00:00Z,1.20636,1.20693,1.20595,1.2064,1.20636,1.20693,1.20595,1.2064,75.95182039925577,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07T05:00:00Z,1.2064,1.20908,1.2053,1.20876,1.2064,1.20908,1.2053,1.20876,85.56409962223472,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07T09:00:00Z,1.20876,1.21464,1.20582,1.2129,1.20876,1.21464,1.20582,1.2129,92.30692976664334,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07T13:00:00Z,1.2129,1.21652,1.21022,1.21511,1.2129,1.21652,1.21022,1.21511,94.13492114941955,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-07T17:00:00Z,1.21511,1.21716,1.21498,1.21632,1.21511,1.21716,1.21498,1.21632,94.9552974739839,NaN,NaN,NaN,NaN,94.9552974739839,NaN
2021-05-09T21:00:00Z,1.21632,1.21789,1.216,1.21616,1.21632,1.21789,1.216,1.21616,92.80955992072363,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T01:00:00Z,1.21616,1.21632,1.2151,1.21516,1.21616,1.21632,1.2151,1.21516,78.88335430130773,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T05:00:00Z,1.21516,1.21754,1.21368,1.2171,1.21516,1.21754,1.21368,1.2171,84.51716564818688,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T09:00:00Z,1.2171,1.21744,1.21568,1.21712,1.2171,1.21744,1.21568,1.21712,84.57021444471332,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T13:00:00Z,1.21712,1.21784,1.21526,1.2159,1.21712,1.21784,1.21526,1.2159,67.05242168861753,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T17:00:00Z,1.2159,1.21596,1.21278,1.21288,1.2159,1.21596,1.21278,1.21288,40.862139429800266,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10T21:00:00Z,1.21288,1.21429,1.2126,1.2128,1.21288,1.21429,1.2126,1.2128,40.3403937030075,NaN,NaN,40.3403937030075,NaN,NaN,NaN
2021-05-11T01:00:00Z,1.2128,1.21496,1.21264,1.21417,1.2128,1.21496,1.21264,1.21417,53.14657708909725,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-11T05:00:00Z,1.21417,1.21645,1.2123,1.21624,1.21417,1.21645,1.2123,1.21624,66.66219989861756,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-11T09:00:00Z,1.21624,1.21715,1.21538,1.21683,1.21624,1.21715,1.21538,1.21683,69.76916620658692,NaN,NaN,NaN,NaN,69.76916620658692,NaN
2021-05-11T13:00:00Z,1.21683,1.21818,1.2148,1.21638,1.21683,1.21818,1.2148,1.21638,64.07585973261472,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-11T17:00:00Z,1.21638,1.21647,1.2145,1.21483,1.21638,1.21647,1.2145,1.21483,47.41645983542582,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-11T21:00:00Z,1.21483,1.2151,1.21372,1.21381,1.21483,1.2151,1.21372,1.21381,39.0623248984705,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12T01:00:00Z,1.21381,1.21382,1.21156,1.21204,1.21381,1.21382,1.21156,1.21204,28.261612446149627,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12T05:00:00Z,1.21204,1.21439,1.212,1.21345,1.21204,1.21439,1.212,1.21345,43.74906310219348,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12T09:00:00Z,1.21345,1.21468,1.2072,1.213,1.21345,1.21468,1.2072,1.213,40.27993380177976,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12T13:00:00Z,1.213,1.21524,1.20656,1.20664,1.213,1.21524,1.20656,1.20664,16.77703218379719,NaN,NaN,16.77703218379719,NaN,NaN,NaN
2021-05-12T17:00:00Z,1.20664,1.20826,1.20656,1.20726,1.20664,1.20826,1.20656,1.20726,22.30149415894863,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-12T21:00:00Z,1.20726,1.20845,1.20704,1.2082,1.20726,1.20845,1.20704,1.2082,30.98395857998412,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T01:00:00Z,1.2082,1.20888,1.20718,1.20783,1.2082,1.20888,1.20718,1.20783,29.369204425074784,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T05:00:00Z,1.20783,1.21062,1.20514,1.20624,1.20783,1.21062,1.20514,1.20624,22.945651418661484,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T09:00:00Z,1.20624,1.20942,1.20601,1.20816,1.20624,1.20942,1.20601,1.20816,42.07046762487357,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T13:00:00Z,1.20816,1.21002,1.20644,1.20797,1.20816,1.21002,1.20644,1.20797,40.81730669350549,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T17:00:00Z,1.20797,1.20872,1.20621,1.2079,1.20797,1.20872,1.20621,1.2079,40.26496066119297,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-13T21:00:00Z,1.2079,1.20845,1.2071,1.20753,1.2079,1.20845,1.2071,1.20753,36.960375377838936,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14T01:00:00Z,1.20753,1.2088,1.20729,1.20858,1.20753,1.2088,1.20729,1.20858,51.17485119289838,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14T05:00:00Z,1.20858,1.21295,1.20843,1.21252,1.20858,1.21295,1.20843,1.21252,76.27118315669384,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14T09:00:00Z,1.21252,1.21375,1.2103,1.21296,1.21252,1.21375,1.2103,1.21296,77.8597847073804,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14T13:00:00Z,1.21296,1.21478,1.21242,1.2137,1.21296,1.21478,1.21242,1.2137,80.59141449251558,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-14T17:00:00Z,1.2137,1.2147,1.2134,1.21457,1.2137,1.2147,1.2134,1.21457,83.57037761846075,NaN,NaN,NaN,NaN,83.57037761846075,NaN
2021-05-16T21:00:00Z,1.21457,1.21512,1.21322,1.2134,1.21457,1.21512,1.21322,1.2134,66.43025941131395,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17T01:00:00Z,1.2134,1.21388,1.2129,1.21299,1.2134,1.21388,1.2129,1.21299,60.95414283896102,NaN,NaN,60.95414283896102,NaN,NaN,NaN
2021-05-17T05:00:00Z,1.21299,1.215,1.21262,1.21481,1.21299,1.215,1.21262,1.21481,73.20870863583691,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17T09:00:00Z,1.21481,1.2169,1.21346,1.214,1.21481,1.2169,1.21346,1.214,62.32645089188502,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17T13:00:00Z,1.214,1.21577,1.2138,1.2156,1.214,1.21577,1.2138,1.2156,72.44130949332558,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17T17:00:00Z,1.2156,1.21615,1.21496,1.215,1.2156,1.21615,1.21496,1.215,64.34347206858872,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17T21:00:00Z,1.215,1.2159,1.215,1.21564,1.215,1.2159,1.215,1.21564,68.96859181976852,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18T01:00:00Z,1.21564,1.21693,1.21557,1.21646,1.21564,1.21693,1.21557,1.21646,74.30629637933272,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18T05:00:00Z,1.21646,1.22198,1.21638,1.22186,1.21646,1.22198,1.21638,1.22186,89.36489777009855,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18T09:00:00Z,1.22186,1.2234,1.22064,1.22212,1.22186,1.2234,1.22064,1.22212,89.7272526670113,NaN,NaN,NaN,NaN,89.7272526670113,NaN
2021-05-18T13:00:00Z,1.22212,1.22238,1.21975,1.2217,1.22212,1.22238,1.21975,1.2217,83.95152122428755,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18T17:00:00Z,1.2217,1.22302,1.22148,1.22225,1.2217,1.22302,1.22148,1.22225,85.48131635862482,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-18T21:00:00Z,1.22225,1.22329,1.2221,1.22264,1.22225,1.22329,1.2221,1.22264,86.6124464465537,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19T01:00:00Z,1.22264,1.22354,1.22174,1.22314,1.22264,1.22354,1.22174,1.22314,88.09840254900584,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19T05:00:00Z,1.22314,1.22454,1.22045,1.22165,1.22314,1.22454,1.22045,1.22165,62.328292832398546,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19T09:00:00Z,1.22165,1.22207,1.21888,1.22078,1.22165,1.22207,1.21888,1.22078,51.362555168737444,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19T13:00:00Z,1.22078,1.22388,1.22036,1.2211,1.22078,1.22388,1.22036,1.2211,55.002398758210745,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-19T17:00:00Z,1.2211,1.22149,1.21597,1.21758,1.2211,1.22149,1.21597,1.21758,27.10815382617983,NaN,NaN,27.10815382617983,NaN,NaN,NaN
2021-05-19T21:00:00Z,1.21758,1.21851,1.2169,1.21851,1.21758,1.21851,1.2169,1.21851,37.565220148954666,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T01:00:00Z,1.21851,1.21853,1.21696,1.21822,1.21851,1.21853,1.21696,1.21822,35.57586881337562,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T05:00:00Z,1.21822,1.22048,1.21772,1.21882,1.21822,1.22048,1.21772,1.21882,43.3364240700208,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T09:00:00Z,1.21882,1.22082,1.2181,1.22,1.21882,1.22082,1.2181,1.22,56.28254976615242,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T13:00:00Z,1.22,1.22264,1.21975,1.22183,1.22,1.22264,1.21975,1.22183,69.70187522616189,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T17:00:00Z,1.22183,1.22293,1.22122,1.22286,1.22183,1.22293,1.22122,1.22286,75.08294598946115,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20T21:00:00Z,1.22286,1.22379,1.2224,1.2234,1.22286,1.22379,1.2224,1.2234,77.68071096941334,NaN,NaN,NaN,NaN,77.68071096941334,NaN
2021-05-21T01:00:00Z,1.2234,1.22395,1.22276,1.2233,1.2234,1.22395,1.22276,1.2233,75.85018431147697,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-21T05:00:00Z,1.2233,1.22399,1.22098,1.22239,1.2233,1.22399,1.22098,1.22239,59.816443493141925,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-21T09:00:00Z,1.22239,1.2238,1.21784,1.22059,1.22239,1.2238,1.21784,1.22059,39.28417354996414,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-21T13:00:00Z,1.22059,1.22103,1.21608,1.21644,1.22059,1.22103,1.21608,1.21644,19.748325713125524,NaN,NaN,19.748325713125524,NaN,NaN,NaN
2021-05-21T17:00:00Z,1.21644,1.2188,1.21627,1.21817,1.21644,1.2188,1.21627,1.21817,36.26433697586693,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-23T21:00:00Z,1.21817,1.21872,1.21724,1.21804,1.21817,1.21872,1.21724,1.21804,35.576599383273276,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T01:00:00Z,1.21804,1.21853,1.21752,1.21796,1.21804,1.21853,1.21752,1.21796,35.0650655945349,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T05:00:00Z,1.21796,1.22044,1.21749,1.21968,1.21796,1.22044,1.21749,1.21968,53.16355383078311,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T09:00:00Z,1.21968,1.22194,1.2193,1.22104,1.21968,1.22194,1.2193,1.22104,63.279252454269304,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T13:00:00Z,1.22104,1.223,1.22036,1.22153,1.22104,1.223,1.22036,1.22153,66.53444829001384,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T17:00:00Z,1.22153,1.22182,1.22057,1.22166,1.22153,1.22182,1.22057,1.22166,67.49018312559988,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24T21:00:00Z,1.22166,1.2222,1.22116,1.22218,1.22166,1.2222,1.22116,1.22218,71.55233417769064,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25T01:00:00Z,1.22218,1.22316,1.22212,1.22294,1.22218,1.22316,1.22212,1.22294,76.83936923530734,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25T05:00:00Z,1.22294,1.22622,1.22204,1.2259,1.22294,1.22622,1.22204,1.2259,87.84092655834226,NaN,NaN,NaN,NaN,87.84092655834226,NaN
2021-05-25T09:00:00Z,1.2259,1.22664,1.22462,1.22536,1.2259,1.22664,1.22462,1.22536,79.2557964841495,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25T13:00:00Z,1.22536,1.22571,1.22263,1.22399,1.22536,1.22571,1.22263,1.22399,60.50307710904041,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25T17:00:00Z,1.22399,1.22571,1.22378,1.22522,1.22399,1.22571,1.22378,1.22522,68.7904259279673,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-25T21:00:00Z,1.22522,1.22574,1.22447,1.22452,1.22522,1.22574,1.22447,1.22452,59.856065575586186,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T01:00:00Z,1.22452,1.22612,1.2242,1.22596,1.22452,1.22612,1.2242,1.22596,69.90646180446697,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T05:00:00Z,1.22596,1.2263,1.22326,1.22409,1.22596,1.2263,1.22326,1.22409,49.706003499242485,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T09:00:00Z,1.22409,1.22471,1.2217,1.222,1.22409,1.22471,1.2217,1.222,35.41070643538363,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T13:00:00Z,1.222,1.224,1.21956,1.21999,1.222,1.224,1.21956,1.21999,26.313271320919497,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T17:00:00Z,1.21999,1.22022,1.21819,1.21929,1.21999,1.22022,1.21819,1.21929,23.666423331723024,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-26T21:00:00Z,1.21929,1.21972,1.21798,1.21883,1.21929,1.21972,1.21798,1.21883,21.860174476392785,NaN,NaN,21.860174476392785,NaN,NaN,NaN
2021-05-27T01:00:00Z,1.21883,1.21956,1.21752,1.21936,1.21883,1.21956,1.21752,1.21936,29.598627219753524,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27T05:00:00Z,1.21936,1.22152,1.218,1.21826,1.21936,1.22152,1.218,1.21826,23.548419447793435,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27T09:00:00Z,1.21826,1.22109,1.21822,1.21862,1.21826,1.22109,1.21822,1.21862,29.44808453135863,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27T13:00:00Z,1.21862,1.22117,1.21797,1.21878,1.21862,1.22117,1.21797,1.21878,32.34840779964928,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27T17:00:00Z,1.21878,1.22048,1.21873,1.21941,1.21878,1.22048,1.21873,1.21941,43.73309722018844,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-27T21:00:00Z,1.21941,1.21962,1.21826,1.21842,1.21941,1.21962,1.21826,1.21842,32.86823531357541,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-28T01:00:00Z,1.21842,1.21903,1.21816,1.21876,1.21842,1.21903,1.21816,1.21876,39.33794548434168,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-28T05:00:00Z,1.21876,1.22006,1.21716,1.21975,1.21876,1.22006,1.21716,1.21975,55.09077607952844,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-28T09:00:00Z,1.21975,1.2198,1.21328,1.21351,1.21975,1.2198,1.21328,1.21351,18.086401646031675,NaN,NaN,18.086401646031675,NaN,NaN,NaN
2021-05-28T13:00:00Z,1.21351,1.22043,1.21326,1.22007,1.21351,1.22043,1.21326,1.22007,56.490967741776736,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-28T17:00:00Z,1.22007,1.2205,1.21894,1.21921,1.22007,1.2205,1.21894,1.21921,52.46042709496163,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-30T21:00:00Z,1.21921,1.2201,1.21846,1.21918,1.21921,1.2201,1.21846,1.21918,52.297722475615515,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31T01:00:00Z,1.21918,1.22045,1.21887,1.21981,1.21918,1.22045,1.21887,1.21981,55.88896409721386,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31T05:00:00Z,1.21981,1.22038,1.21834,1.22006,1.21981,1.22038,1.21834,1.22006,57.4769244369047,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31T09:00:00Z,1.22006,1.2202,1.21851,1.21987,1.22006,1.2202,1.21851,1.21987,55.576260555518154,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31T13:00:00Z,1.21987,1.22314,1.21941,1.22284,1.21987,1.22314,1.21941,1.22284,73.0133412992923,NaN,NaN,NaN,NaN,73.0133412992923,NaN
2021-05-31T17:00:00Z,1.22284,1.22294,1.2225,1.22258,1.22284,1.22294,1.2225,1.22258,70.00641080669284,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31T21:00:00Z,1.22258,1.22346,1.22238,1.22296,1.22258,1.22346,1.22238,1.22296,72.10518139290657,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T01:00:00Z,1.22296,1.22365,1.22224,1.22225,1.22296,1.22365,1.22224,1.22225,61.976591575366605,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T05:00:00Z,1.22225,1.22415,1.22134,1.22298,1.22225,1.22415,1.22134,1.22298,67.79132595438583,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T09:00:00Z,1.22298,1.22386,1.2217,1.22247,1.22298,1.22386,1.2217,1.22247,59.80456800382276,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T13:00:00Z,1.22247,1.22545,1.2216,1.22328,1.22247,1.22545,1.2216,1.22328,67.42394894147083,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T17:00:00Z,1.22328,1.22342,1.22116,1.22138,1.22328,1.22342,1.22116,1.22138,43.337048711418376,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-01T21:00:00Z,1.22138,1.22262,1.22123,1.22204,1.22138,1.22262,1.22123,1.22204,50.946253290137776,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02T01:00:00Z,1.22204,1.22266,1.22169,1.22172,1.22204,1.22266,1.22169,1.22172,47.11194392958958,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02T05:00:00Z,1.22172,1.22199,1.21794,1.21814,1.22172,1.22199,1.21794,1.21814,22.953556364909872,NaN,NaN,22.953556364909872,NaN,NaN,NaN
2021-06-02T09:00:00Z,1.21814,1.2192,1.2164,1.21858,1.21814,1.2192,1.2164,1.21858,28.580029494467894,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02T13:00:00Z,1.21858,1.22184,1.21844,1.22121,1.21858,1.22184,1.21844,1.22121,53.79226735969462,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02T17:00:00Z,1.22121,1.22155,1.22057,1.22104,1.22121,1.22155,1.22057,1.22104,52.300501150198436,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-02T21:00:00Z,1.22104,1.22142,1.22082,1.22124,1.22104,1.22142,1.22082,1.22124,54.169572625886936,NaN,NaN,NaN,NaN,54.169572625886936,NaN
2021-06-03T01:00:00Z,1.22124,1.22135,1.2201,1.22015,1.22124,1.22135,1.2201,1.22015,42.75612299650308,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-03T05:00:00Z,1.22015,1.2204,1.21788,1.21878,1.22015,1.2204,1.21788,1.21878,32.122616285902794,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-03T09:00:00Z,1.21878,1.22086,1.21565,1.21586,1.21878,1.22086,1.21565,1.21586,19.320729019826828,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-03T13:00:00Z,1.21586,1.21624,1.21182,1.21204,1.21586,1.21624,1.21182,1.21204,11.697418173289634,NaN,NaN,11.697418173289634,NaN,NaN,NaN
2021-06-03T17:00:00Z,1.21204,1.21338,1.21188,1.21271,1.21204,1.21338,1.21188,1.21271,18.727869664059412,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-03T21:00:00Z,1.21271,1.21322,1.21145,1.21276,1.21271,1.21322,1.21145,1.21276,19.327030026193896,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-04T01:00:00Z,1.21276,1.21305,1.21122,1.21138,1.21276,1.21305,1.21122,1.21138,15.408084855302562,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-04T05:00:00Z,1.21138,1.2118,1.21042,1.2112,1.21138,1.2118,1.21042,1.2112,14.914990007790877,NaN,NaN,NaN,NaN,NaN,NaN
